Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-08T10:43:38.602Z","Included","auto","No","3015","109","522271","1071","526466","0.18"
"2025-09-08T10:34:08.191Z","Included","auto","No","1512","147","408315","713","410687","0.14"
"2025-09-08T10:32:26.014Z","Included","auto","No","90606","205","487788","3639","582238","0.54"
"2025-09-08T10:25:34.164Z","Errored, Not Charged","auto","No","5130","162","348292","4471","358055","0.19"
"2025-09-08T10:22:38.697Z","Included","auto","No","3737","350","418615","1053","423755","0.16"
"2025-09-08T10:16:11.010Z","Included","auto","No","47081","310","704585","15986","767962","0.63"
"2025-09-08T10:14:48.599Z","Included","auto","No","16183","306","104344","5312","126145","0.17"
"2025-09-08T10:13:40.802Z","Errored, Not Charged","auto","No","7599","14","41718","4767","54098","0.11"
"2025-09-08T10:07:05.906Z","Included","auto","No","5873","208","1247618","3812","1257511","0.45"
"2025-09-08T09:58:38.297Z","Included","auto","No","24700","390","2002471","12389","2039950","0.88"
"2025-09-08T09:57:12.475Z","Included","auto","No","4960","175","663277","2748","671160","0.26"
"2025-09-08T09:56:14.571Z","Errored, Not Charged","auto","No","1842","173","141151","282","143448","0.05"
"2025-09-08T09:54:50.522Z","Errored, Not Charged","auto","No","5207","164","664070","3034","672475","0.26"
"2025-09-08T09:52:55.106Z","Included","auto","No","8196","3188","548693","4269","564346","0.27"
"2025-09-08T09:48:27.640Z","Errored, Not Charged","auto","No","15951","3178","392896","2444","414469","0.22"
"2025-09-08T09:44:20.870Z","Included","auto","No","29593","118438","344089","6663","498783","0.30"
"2025-09-08T09:41:07.326Z","Included","auto","No","9180","3104","2030282","3045","2045611","0.70"
"2025-09-08T09:38:03.075Z","Included","auto","No","18329","3236","555200","1534","578299","0.27"
"2025-09-08T09:36:54.853Z","Included","auto","No","122142","3259","405395","719","531515","0.60"
"2025-09-08T09:25:40.119Z","Included","auto","No","9306","3245","615999","2041","630591","0.26"
"2025-09-08T09:23:33.100Z","Included","auto","No","13971","3238","1011907","4718","1033834","0.44"
"2025-09-08T09:18:57.205Z","Included","auto","No","5054","3101","618991","1539","628685","0.24"
"2025-09-08T09:17:42.575Z","Included","auto","No","4513","3090","292005","669","300277","0.12"
"2025-09-08T09:14:53.455Z","Included","auto","No","84963","469","1065050","6531","1157013","0.74"
"2025-09-08T09:00:30.796Z","Included","auto","No","72253","32","2704186","12893","2789364","1.28"
"2025-09-08T08:59:08.271Z","Included","auto","No","3906","164","672886","2287","679243","0.25"
"2025-09-08T08:56:00.423Z","Included","auto","No","7470","187","768849","3536","780042","0.31"
"2025-09-08T08:55:51.357Z","Errored, Not Charged","auto","No","114455","164","10922","117","125658","0.43"
"2025-09-08T07:40:13.082Z","Included","auto","No","113911","167","10922","281","125281","0.44"
"2025-09-08T05:59:26.199Z","Included","auto","No","17344","173","2077421","7617","2102555","0.80"
"2025-09-08T05:58:30.634Z","Included","auto","No","706","194","212616","811","214327","0.08"
"2025-09-08T05:56:47.198Z","Errored, Not Charged","auto","No","3283","165","412264","2638","418350","0.18"
"2025-09-08T05:53:13.822Z","Included","auto","No","765","188","202863","499","204315","0.07"
"2025-09-08T05:49:51.561Z","Included","auto","No","880","195","201146","421","202642","0.07"
"2025-09-08T05:46:34.655Z","Errored, Not Charged","auto","No","8560","212","761700","1746","772218","0.29"
"2025-09-08T05:44:57.805Z","Included","auto","No","4010","330","448384","1858","454582","0.18"
"2025-09-08T05:37:50.880Z","Included","auto","No","14921","167","1618199","5524","1638811","0.62"
"2025-09-08T05:30:50.139Z","Included","auto","No","61978","96044","955815","17961","1131798","0.74"
"2025-09-08T05:24:29.904Z","Included","auto","No","7994","189","928833","1061","938077","0.33"
"2025-09-08T05:20:24.179Z","Included","auto","No","3288","204","902882","2322","908696","0.32"
"2025-09-08T05:16:00.595Z","Included","auto","No","20793","287","2644184","3632","2668896","0.93"
"2025-09-08T05:14:34.968Z","Included","auto","No","117346","128","266235","594","384303","0.53"
"2025-09-08T05:04:20.778Z","Errored, Not Charged","auto","No","115981","108","10922","172","127183","0.44"
"2025-09-08T04:58:09.992Z","Included","auto","No","531","145","125679","545","126900","0.05"
"2025-09-08T04:52:49.674Z","Included","auto","No","114757","157","1163360","3414","1281688","0.83"
"2025-09-08T04:34:14.573Z","Included","auto","No","14049","159","810634","1870","826712","0.32"
"2025-09-08T04:29:41.644Z","Included","auto","No","13737","276","886238","6718","906969","0.42"
"2025-09-08T04:18:40.074Z","Included","auto","No","70696","51","1010134","8476","1089357","0.70"
"2025-09-08T03:56:14.027Z","Included","auto","No","47816","145","135832","23977","207770","0.58"
"2025-09-08T03:36:31.610Z","Included","auto","No","23232","79002","261114","8553","371901","0.24"
"2025-09-08T03:34:22.492Z","Errored, Not Charged","auto","No","5478","108","1085987","3577","1095150","0.40"
"2025-09-08T03:16:24.781Z","Included","auto","No","42498","978","2816071","25237","2884784","1.39"
"2025-09-08T03:08:32.523Z","Errored, Not Charged","auto","No","17750","452","2184997","11169","2214368","0.89"
"2025-09-08T02:54:51.441Z","Errored, Not Charged","auto","No","52411","155","3498008","25277","3575851","1.63"
"2025-09-08T02:50:01.747Z","Included","auto","No","14607","123","481832","5774","502336","0.29"
"2025-09-08T02:47:05.493Z","Included","auto","No","14093","68142","85410","8465","176110","0.13"
"2025-09-08T02:42:57.698Z","Included","auto","No","7529","334","1451063","2435","1461361","0.50"
"2025-09-08T02:37:14.781Z","Errored, Not Charged","auto","No","11560","3972","1513880","4565","1533977","0.58"
"2025-09-08T02:24:15.291Z","Included","auto","No","19365","151","2423952","14635","2458103","1.02"
"2025-09-08T02:15:51.382Z","Included","auto","No","28555","109","1799389","22765","1850818","0.99"
"2025-09-08T02:06:27.695Z","Included","auto","No","24585","107","1411639","22070","1458401","0.85"
"2025-09-08T02:05:30.324Z","Included","auto","No","4784","134","135542","985","141445","0.07"
"2025-09-08T02:04:11.329Z","Included","auto","No","56174","153","73700","970","130997","0.25"
"2025-09-07T19:29:28.334Z","Included","auto","No","568","114","61441","375","62498","0.03"
"2025-09-07T19:25:17.512Z","Included","auto","No","50242","109","11199","456","62006","0.20"
"2025-09-07T19:18:09.979Z","Included","auto","No","49895","174","71062","496","121627","0.22"
"2025-09-07T18:59:58.911Z","Included","auto","No","692","171","117240","695","118798","0.05"
"2025-09-07T18:57:21.904Z","Included","auto","No","7965","3522","429861","5806","447154","0.25"
"2025-09-07T18:55:38.629Z","Errored, Not Charged","auto","No","39456","190","209336","891","249873","0.22"
"2025-09-07T18:43:02.336Z","Included","auto","No","332","181","47966","463","48942","0.02"
"2025-09-07T18:42:04.646Z","Included","auto","No","36767","188","246080","1081","284116","0.23"
"2025-09-07T18:31:56.661Z","Included","auto","No","7104","336","340116","2626","350182","0.17"
"2025-09-07T18:26:32.664Z","Included","auto","No","27370","123740","429293","8362","588765","0.33"
"2025-09-07T18:18:56.494Z","Included","auto","No","13287","623","1819975","10097","1843982","0.75"
"2025-09-07T18:17:53.059Z","Errored, Not Charged","auto","No","2637","662","464925","1645","469869","0.18"
"2025-09-07T18:13:59.223Z","Included","auto","No","6335","726","1058892","2740","1068693","0.38"
"2025-09-07T18:04:04.183Z","Included","auto","No","136754","727","3301867","14414","3453762","1.72"
"2025-09-07T17:38:36.184Z","Included","auto","No","139423","697","2968817","10708","3119645","1.58"
"2025-09-07T17:33:27.034Z","Included","auto","No","26719","132351","243507","5165","407742","0.24"
"2025-09-07T17:24:44.416Z","Included","auto","No","159031","602","2114068","3185","2276886","1.28"
"2025-09-07T17:06:13.285Z","Included","auto","No","170404","29","7491033","12151","7673617","3.07"
"2025-09-07T16:37:15.433Z","Included","auto","No","304821","123918","13720868","50500","14200107","6.00"
"2025-09-07T10:15:03.363Z","Included","auto","No","3979","1055","766224","650","771908","0.26"
"2025-09-07T10:09:02.425Z","Included","auto","No","22992","118","2255925","2705","2281740","0.80"
"2025-09-07T10:08:33.536Z","Errored, Not Charged","auto","No","2432","106","379485","1190","383213","0.14"
"2025-09-07T10:07:05.078Z","Included","auto","No","335","111","125473","296","126215","0.04"
"2025-09-07T10:04:33.662Z","Included","auto","No","2487","115","743000","1068","746670","0.25"
"2025-09-07T10:03:44.641Z","Included","auto","No","956","158","367012","470","368596","0.12"
"2025-09-07T10:02:52.565Z","Included","auto","No","1398","163","363134","491","365186","0.12"
"2025-09-07T10:02:20.227Z","Errored, Not Charged","auto","No","1048","162","358674","365","360249","0.12"
"2025-09-07T10:01:12.155Z","Included","auto","No","107981","117","365664","635","474397","0.52"
"2025-09-07T09:48:05.979Z","Errored, Not Charged","auto","No","6126","4569","456012","917","467624","0.19"
"2025-09-07T09:35:42.539Z","Errored, Not Charged","auto","No","128997","4402","3385918","24161","3543478","1.88"
"2025-09-07T09:24:08.725Z","Included","auto","No","167427","204","5281076","14720","5463427","2.43"
"2025-09-07T09:24:04.910Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-07T09:10:29.820Z","Errored, Not Charged","auto","No","93866","226778","3454692","14517","3789853","1.59"
"2025-09-07T09:01:17.691Z","Errored, Not Charged","auto","No","78825","102300","2366639","25919","2573683","1.34"
"2025-09-07T08:58:08.658Z","Errored, Not Charged","auto","No","138771","22890","604686","6466","772813","0.75"
"2025-09-07T08:41:21.565Z","Included","auto","No","151539","33","8513060","34908","8699540","3.65"
"2025-09-07T08:35:32.332Z","Included","auto","No","53848","154","4219081","11928","4285011","1.65"
"2025-09-07T08:30:00.385Z","Errored, Not Charged","auto","No","95328","186","3059037","5102","3159653","1.35"
"2025-09-07T08:28:45.824Z","Included","auto","No","10019","163","699449","2273","711904","0.28"
"2025-09-07T08:22:15.393Z","Included","auto","No","61270","168","1651909","7877","1721224","0.84"
"2025-09-07T08:20:26.030Z","Included","auto","No","3654","287","110319","1472","115732","0.07"
"2025-09-07T08:18:27.569Z","Included","auto","No","5755","22","87426","1504","94707","0.07"
"2025-09-07T08:15:00.809Z","Included","auto","No","10357","187","469702","4179","484425","0.24"
"2025-09-07T08:06:39.342Z","Included","auto","No","14526","467","844578","12654","872225","0.50"
"2025-09-07T08:01:52.525Z","Errored, Not Charged","auto","No","86684","434","1038894","6444","1132456","0.73"
"2025-09-07T06:06:07.098Z","Included","auto","No","189848","84206","4831042","35076","5140172","2.61"
"2025-09-07T05:59:51.896Z","Errored, Not Charged","auto","No","115914","114","471283","21457","608768","0.90"
"2025-09-07T05:45:39.871Z","Included","auto","No","98831","508","320328","1618","421285","0.49"
"2025-09-07T04:34:35.765Z","Included","auto","No","87006","173","4132840","10086","4230105","1.72"
"2025-09-06T21:31:14.127Z","Included","auto","No","925","238","149904","598","151665","0.06"
"2025-09-06T21:29:44.060Z","Included","auto","No","1075","205","97865","288","99433","0.04"
"2025-09-06T21:24:05.887Z","Included","auto","No","13439","233","970804","5062","989538","0.42"
"2025-09-06T21:20:35.144Z","Included","auto","No","24000","99969","146915","7552","278436","0.19"
"2025-09-06T21:18:57.602Z","Included","auto","No","12096","202","2096187","2191","2110676","0.71"
"2025-09-06T21:18:01.466Z","Included","auto","No","2569","212","1078274","1185","1082240","0.35"
"2025-09-06T21:14:02.096Z","Included","auto","No","24086","173","2391686","2968","2418913","0.85"
"2025-09-06T21:13:03.059Z","Included","auto","No","1535","181","639219","889","641824","0.21"
"2025-09-06T21:12:46.858Z","Errored, Not Charged","auto","No","1299","247","252499","264","254309","0.09"
"2025-09-06T21:11:35.397Z","Included","auto","No","114675","444","1008709","1481","1125309","0.76"
"2025-09-06T13:19:02.035Z","Included","auto","No","123888","48830","2398501","16924","2588143","1.40"
"2025-09-06T12:56:04.873Z","Included","auto","No","216708","475","6322353","27800","6567336","3.13"
"2025-09-06T12:53:20.627Z","Included","auto","No","4639","491","723176","2192","730498","0.27"
"2025-09-06T12:42:50.016Z","Included","auto","No","360771","391664","4053131","26577","4832143","2.96"
"2025-09-06T12:25:49.004Z","Included","auto","No","152792","36","7832976","24818","8010622","3.30"
"2025-09-06T12:20:08.300Z","Errored, Not Charged","auto","No","42741","180","5506992","9602","5559515","1.96"
"2025-09-06T12:12:12.087Z","Included","auto","No","139208","66955","5054656","14958","5275777","2.22"
"2025-09-06T12:08:22.825Z","Included","auto","No","28014","125","1594130","4283","1626552","0.65"
"2025-09-06T11:53:06.373Z","Errored, Not Charged","auto","No","118478","102433","6957494","38262","7216667","3.08"
"2025-09-06T11:52:11.103Z","Included","auto","No","1203","168","445088","888","447347","0.15"
"2025-09-06T11:51:50.679Z","Included","auto","No","136937","196","158908","287","296328","0.57"
"2025-09-06T11:45:47.254Z","Included","auto","No","3640","202","871441","1553","876836","0.30"
"2025-09-06T11:44:06.851Z","Included","auto","No","12405","298","1658650","3394","1674747","0.60"
"2025-09-06T11:41:47.926Z","Included","auto","No","8359","170","2271077","2854","2282460","0.76"
"2025-09-06T11:41:06.862Z","Included","auto","No","2193","198","486265","972","489628","0.17"
"2025-09-06T11:39:50.285Z","Included","auto","No","3491","186","832232","1495","837404","0.29"
"2025-09-06T11:38:34.947Z","Included","auto","No","4287","429","805561","1853","812130","0.29"
"2025-09-06T11:35:41.721Z","Included","auto","No","4343","168","664077","2201","670789","0.25"
"2025-09-06T11:34:06.465Z","Included","auto","No","2085","203","537541","1015","540844","0.18"
"2025-09-06T11:30:34.648Z","Included","auto","No","15226","169","2558789","4943","2579127","0.90"
"2025-09-06T11:27:49.301Z","Errored, Not Charged","auto","No","20853","279","1762471","4421","1788024","0.67"
"2025-09-06T11:20:28.421Z","Included","auto","No","97906","210","4346091","17779","4461986","1.94"
"2025-09-06T11:19:58.353Z","Included","auto","No","121889","516","142935","686","266026","0.51"
"2025-09-06T11:10:31.692Z","Included","auto","No","119996","51","3579709","28506","3728262","1.95"
"2025-09-06T03:47:37.930Z","Included","auto","No","11063","348","31776","569","43756","0.06"
"2025-09-06T01:42:02.556Z","Included","auto","No","169894","130522","4121709","24363","4446488","2.19"
"2025-09-06T01:30:06.177Z","Included","auto","No","138132","106382","4340402","19606","4604522","2.07"
"2025-09-06T01:23:56.825Z","Included","auto","No","7375","192","1596143","3740","1607450","0.56"
"2025-09-06T01:19:58.821Z","Included","auto","No","129658","189","2700477","4065","2834389","1.36"
"2025-09-05T18:39:02.733Z","Included","auto","No","104554","316","1239932","4988","1349790","0.84"
"2025-09-05T17:45:25.058Z","Included","auto","No","117760","76158","7095262","20418","7309598","2.77"
"2025-09-05T17:43:26.684Z","Included","auto","No","132561","275","605962","1429","740227","0.70"
"2025-09-05T17:25:46.990Z","Included","auto","No","1578","227","316703","709","319217","0.11"
"2025-09-05T17:19:13.130Z","Included","auto","No","13433","224","1196653","5445","1215755","0.49"
"2025-09-05T17:10:04.571Z","Included","auto","No","392397","22604","4125951","22512","4563464","2.96"
"2025-09-05T16:41:00.307Z","Included","auto","No","328095","316","6782956","16789","7128156","3.52"
"2025-09-05T16:27:31.453Z","Included","auto","No","594720","80070","9145079","27216","9847085","5.33"
"2025-09-05T16:25:39.975Z","Included","auto","No","31795","164","512883","1137","545979","0.29"
"2025-09-05T16:19:31.776Z","Included","auto","No","22843","189","887809","6567","917408","0.45"
"2025-09-05T16:15:11.872Z","Included","auto","No","16281","172","1650706","13544","1680703","0.76"
"2025-09-05T16:11:37.905Z","Errored, Not Charged","auto","No","106924","106604","914595","12220","1140343","0.82"
"2025-09-05T16:09:27.956Z","Included","auto","No","27597","192","563834","804","592427","0.29"
"2025-09-05T16:06:00.622Z","Included","auto","No","20170","335","1768590","6877","1795972","0.71"
"2025-09-05T15:58:14.365Z","Included","auto","No","177259","191","5418797","9490","5605737","2.43"
"2025-09-05T15:50:43.900Z","Included","auto","No","230810","175","5535015","9381","5775381","2.67"
"2025-09-05T15:37:02.534Z","Included","auto","No","86998","157","3932027","13892","4033074","1.71"
"2025-09-05T15:35:11.371Z","Errored, Not Charged","auto","No","4515","111","314599","1808","321033","0.14"
